Year,FIO-ESM,NorESM1-ME,BCC-CSM1-1,MRI-CGCM3,CanESM2,CESM1-CAM5,GISS-E2-H,MIROC-ESM-CHEM,MIROC-ESM,HadGEM2-ES,FGOALS-g2,ACCESS1-0,BNU-ESM,MIROC5,CMCC-CMS,HadGEM2-AO,FGOALS-s2,INMCM4,CSIRO-Mk3-6-0,GISS-E2-R,ACCESS1-3,CCSM4,CNRM-CM5,GFDL-CM3,NorESM1-M,IPSL-CM5B-LR,GFDL-ESM2M,CESM1-BGC,CMCC-CM,MPI-ESM-MR,MPI-ESM-LR,EC-EARTH,IPSL-CM5A-MR,HadGEM2-CC,IPSL-CM5A-LR,GFDL-ESM2G
2044,0.943898551619762,3.403207478721556,1.8198304128700635,2.141950747705111,2.2903207009952697,2.9146942246562855,2.6934532025708484,3.1413347502560307,3.1413347502560307,3.139787913117963,2.700449877037949,1.854832137005064,2.1174666147117094,1.8374161880325803,2.722886939777738,2.74455333289741,1.7712590491203244,3.570744402887699,1.748716736425272,1.3483490172308024,2.0648877854650856,1.8124498886041478,2.2412609528401646,4.14409786502864,2.725729359957019,2.7974923217119803,2.514078729952792,1.9786790169682809,2.573550852482078,1.6695805834877455,2.129869269378375,3.3730578481976834,2.399015862533453,2.430745716752082,2.4720259855812405,3.309481007552518
2045,0.9403845687156591,3.3591481508237413,1.8877641242342313,2.015853389786951,2.3830079412681067,2.8561553904437167,2.725718964654389,3.174994407196928,3.174994407196928,3.169604444467942,2.6658603230964517,1.683168260342173,2.005824175738607,1.8537717890756964,2.6425833109549948,2.6388596070324284,1.6945804891043308,3.621431770807066,1.8238832125822517,1.4328319451864837,1.9528479806931145,1.8624897538247496,2.30289337652905,4.060534454960861,2.7169998951551295,2.7658360853901254,2.5227243371670776,1.8988276869911813,2.569469367619557,1.689892379837667,2.078447426982591,3.400772195031146,2.3614462232863884,2.4602093064944888,2.4307106133329297,3.474258034009412
2046,0.851930868075561,3.3844142659696246,2.1519100748642574,2.065726612524351,2.386657894720822,2.7870592147177957,2.862875419569395,3.282278387450831,3.282278387450831,3.1745192559142863,2.658976680404615,1.4915215319961859,2.0254500721828834,1.8446861654952407,2.6447945217698368,2.5790736847402136,1.874177490185053,3.6685608149923765,1.902715543256696,1.508029285533416,2.001661236675998,1.726102890173441,2.1752489022043666,4.015631461430844,2.5689621171550963,2.694673965173778,2.724873832903138,1.8498387164666497,2.5705464019315682,1.5402090633632224,2.0270645895248136,3.45613278858151,2.3083985534012896,2.4252517855141185,2.322750147813484,3.385096875530035
2047,0.9210995878500696,3.370887232387139,2.151925490447533,2.2581844331320062,2.464354039525254,2.7704708843875796,2.950872484159524,3.2996776835908634,3.2996776835908634,3.168108922552536,2.6353415159598534,1.3860189293255214,2.104445738247788,2.0514506462774076,2.665600114361661,2.576387799885361,1.822286030422682,3.6251563166785035,1.9565135793478203,1.6211808754736665,2.1710555115649655,1.6540380096020275,2.0281051481232515,4.094374627095053,2.553178137615816,2.694922028201269,2.7042256725674334,1.8165566596127132,2.6268415652836627,1.4111378402995658,2.1323703442516075,3.491777440531351,2.316700528145105,2.363611406196169,2.3810861539976007,3.2879260460850577
2048,0.8753704597670409,3.2863336429119956,2.2818646845547383,2.2369536627750612,2.466122169716691,2.780990884075755,3.074072526359125,3.2953275753693005,3.2953275753693005,3.244479145168201,2.5847148957966026,1.2852365408148634,2.165833632437218,2.172004583224114,2.6400019389275635,2.704024598852175,1.8519009079250455,3.720990288983809,1.9600348961998542,1.6547924372397114,2.2449457457531135,1.676418140776241,2.0828080244604394,4.020229923675196,2.5287202335444943,2.78117450978135,2.6887921600444726,1.7917099379450927,2.6400019389275635,1.4311352906320554,2.0441318241503894,3.433781037548228,2.409992979014299,2.374235264544394,2.351865465515765,3.0707426004091514
2049,0.7681465571815598,3.3294953532871023,2.1017616251193907,2.4245934937449176,2.4581271641659534,2.8662640821944874,3.086989922817224,3.316278448233321,3.316278448233321,3.241728921042357,2.5366437752655964,1.1279868069259238,2.2154731397930565,2.3447980367545025,2.677996244909892,2.7922177056801996,2.0635275430941697,3.609294044438965,1.943508518129308,1.7826042009655345,2.3171863989301027,1.7669252007401086,2.239153250768664,3.83881537570576,2.4629260523953427,2.8476522358418945,2.6175891810624163,1.8722306675557872,2.677996244909892,1.4515780805397474,1.8920818995867128,3.534929591349303,2.473853789436375,2.3480611146599877,2.4227460584748837,3.1505657313937605
2050,0.5603656402907623,3.3731115627797323,2.1394841018249933,2.4841510654044714,2.5914255262248176,2.9649361574463606,2.9194401529694107,3.2912918137729648,3.2912918137729648,3.1312888833653054,2.5741052781041645,1.0707014356523,2.2417316902085607,2.5250596548725794,2.629458713778215,2.90256877211676,2.131540155289152,3.4518528656673224,1.8445727895121824,1.8082180933072671,2.351113593986313,1.8101809664982997,2.3157466316882314,3.746396012034891,2.4037687889978123,2.7813233119168235,2.461007542902947,2.0934449353848112,2.629458713778215,1.5401188977455658,1.973031479342838,3.6064009022068415,2.5463306871588265,2.2963749160382605,2.352167348322427,3.183394872782419
2051,0.44061967534458735,3.3645896877148807,2.090147555703688,2.7401808921598474,2.582399619135942,3.0239431925740243,2.8716067335870203,3.2501399581584214,3.2501399581584214,3.1084373423222,2.7199689719257534,1.03932792219836,2.2018489664438032,2.6007328206946663,2.619674904453044,2.895934019780387,2.1532151016414995,3.1704087067936855,1.8887981206571212,1.9426632758398321,2.4057118220031817,1.803875118128577,2.3418442778204556,3.5934472744860213,2.4971419597871707,2.7172525776108216,2.5893713834389205,2.100704159110221,2.619674904453044,1.5967471633283952,1.9993233067681933,3.6457826039030343,2.668704378336714,2.213943200953472,2.4025819994564714,2.8727680282673638
2052,0.37645173578610364,3.4934571202817333,2.1434908694297845,2.732925058343317,2.5808195220678463,3.0269750760053062,2.82659277578796,3.220959084035779,3.220959084035779,3.031905404714555,2.7575073606871667,1.107700382683562,2.210356964267491,2.7869140976390363,2.6088164538846668,3.0202989644660505,2.327432878013795,3.0889985966175004,1.8721173328743064,1.8862807638807797,2.4876701708813087,1.7699127781443436,2.4687862049120652,3.461100617496776,2.4949277604124562,2.663488376141112,2.4663331038016643,2.2908845675491896,2.6088164538846668,1.6113026899532705,1.819861331772704,3.619119514882333,2.627255195386846,2.1158314311852244,2.408382768214169,2.913200286536299
2053,0.37902135694372063,3.7174123421697143,2.2139534545317847,2.6005785642926815,2.529199583598279,3.0420786195627882,2.8704541197798714,3.1842781861401184,3.1842781861401184,2.9520750615787223,2.736249549151944,1.155981596844619,2.3393189784338615,2.8815641792760815,2.5467410400650285,3.006856377263456,2.543675665435736,2.9257128972551585,1.8353569555336298,1.9126556961911516,2.4053820377705297,1.9595051650530286,2.6816377525559667,3.3314066839486585,2.6016181952135193,2.548364637720518,2.2684385994883605,2.444803788799008,2.5467410400650285,1.6879780527292603,1.6986827044343686,3.5340265436636584,2.5828685533907794,2.1122575280148213,2.4208785623251927,3.042998311442811
2054,0.6583206533792949,3.7929419108957005,2.1397899050107667,2.739342948136817,2.569853359475226,3.0396535249744696,2.909557621403164,3.1622844261713445,3.1622844261713445,2.9619416397546923,2.7558231138351985,1.3676110569053315,2.4150494801139613,2.890190350487096,2.580618929851745,3.0734402655247672,2.63288844472745,2.7849469049523417,1.7629846131003826,1.8629483178515367,2.3777289013841774,1.959339452605209,2.8619961434204626,3.193637204530666,2.432904822571387,2.495405002229117,1.999793673268303,2.514809232777475,2.580618929851745,1.7265860296241116,1.6253897743377885,3.4950947316430434,2.6167291361359806,1.9941420217290058,2.387296051321486,3.1990417592693214
2055,0.5454814431688201,3.79560972434224,2.3198268909811377,2.78361128713476,2.4871402551807904,3.111610677808097,2.911727699005857,3.1042546695882964,3.1042546695882964,2.9106089568790887,2.6745387763077497,1.4616269737743246,2.4426595403250624,2.9207483342024294,2.6008125936189286,3.129697449195302,2.8581659850480317,2.7121320732609804,1.6254733088539608,1.8184053561630327,2.3767364877715127,1.988064064561738,3.0810945865131507,3.080918797943832,2.293945499373862,2.4685190928957583,1.9327051500213153,2.6088980850764583,2.6008125936189286,1.6941910985088071,1.597030283847086,3.4718311312854993,2.5804324099345575,1.9947675601796606,2.460545340881477,3.2238493003730286
2056,0.5485141226034487,3.7129347281597704,2.3003494030591836,2.657497562321432,2.484378169361232,3.011772631561446,2.8759681251930895,3.0278367775547963,3.0278367775547963,2.816888412213189,2.682932448302899,1.5742856168103394,2.4972980764892396,2.913558286172844,2.6045285385145753,3.149289123879192,3.0494291455620477,2.7231623347570864,1.596166495643486,1.8617919904109081,2.44260459624924,1.963994020600374,3.342141618832419,3.0736885649844914,2.258156985361214,2.426913947691932,1.8172915054047962,2.6748956062297577,2.6045285385145753,1.6703899287487123,1.854120264411503,3.348760591753779,2.6024410553934993,2.011739090614009,2.5878242913118266,3.400742845320887
2057,0.2690905490503602,3.65714657991031,2.154939190519612,2.6416254070529788,2.375495475565394,2.9527033170216046,2.8042649078533266,2.9051092493387527,2.9051092493387527,2.789492232532445,2.5852971777526395,1.763196894374496,2.5279412908081853,2.853317580737196,2.524721747668504,3.183930938302276,3.1275541168654386,2.580473333951501,1.5725911246875874,1.8745472410745492,2.437587376057966,2.200236667710421,3.3962503601245833,2.97090984857064,2.230749845656525,2.431845651788502,1.5576754609930084,2.7726074368796296,2.524721747668504,1.6952792280817102,2.04565955513986,3.1916290452472897,2.589949753313559,2.028395664353872,2.5547649622074733,3.53750942725448
2058,0.15989942002750188,3.6954658362801593,2.0415005801205925,2.4935528307883237,2.294666168427405,2.9217109215723442,2.7269406838708727,2.7851799086790043,2.7851799086790043,2.8078092232906053,2.5119657884902518,1.8722952006757876,2.5544017781246935,2.7470804678018785,2.4413795364008073,3.2641134712083906,3.28208292681098,2.4894919217552274,1.6008025729019921,2.06788769721798,2.438042298887566,2.060564875152085,3.504553293237566,2.7462866580709586,2.369557299711785,2.4136318431890045,1.4218603026114363,2.7600905515624126,2.4413795364008073,1.5920050188791932,2.1601930551896698,3.1789254432225142,2.4981616921189533,1.9740032659114575,2.482382485775171,3.3193038545090623
2059,0.02818169793614752,3.7558614787800204,2.1154850742226228,2.3533343614421702,2.177238425234437,2.907373115023314,2.624989301420467,2.6946902709858427,2.6946902709858427,2.8355489629901944,2.354957413346025,1.9347493408447405,2.580923135851991,2.7484270015839396,2.3590101288323666,3.2821868037919004,3.4485958422434035,2.1836496601834368,1.6212559672395535,2.2101037791924805,2.5714359167774434,2.103114647256965,3.447765678573558,2.6307098832098252,2.2891282858082165,2.4457101838565816,1.504014051543192,2.49610735721801,2.3590101288323666,1.5403889305957625,2.2499808677238877,3.0666168755167362,2.476883674505669,1.917534337372711,2.5717838654445315,3.0406101000721923
2060,0.03995081845384212,3.755813039128712,2.148366460465979,2.302285345076367,2.1065688097892217,2.9019194889011493,2.6164480347104027,2.5561698315521943,2.5561698315521943,2.8784001686524228,2.3528581139388756,1.9919791409703753,2.6037251975525004,2.719909821543349,2.3258998823682244,3.307668952012391,3.584779269521851,1.9114376610715813,1.6475112631791329,2.2090144441657626,2.5533330041576137,2.1255111594575444,3.2902580231049674,2.4841889134946,2.415877133452372,2.4319103204305996,1.946344542296184,2.3883671178911827,2.3258998823682244,1.476840586035278,2.182619725338261,3.0860241182269768,2.453595342677091,1.97658406081837,2.576933490984042,2.8697192990437608
2061,-0.4926234671879504,3.709599960591367,2.1210658789960286,2.2372920031913455,2.0118435142058906,2.8971161724203203,2.497855938675097,2.5385751514084425,2.5385751514084425,2.8716279020715225,2.3940672482935734,1.983167706979498,2.658317810733113,2.799229597697735,2.3657829550141423,3.300422010801681,3.7100807917323815,1.8944052789495456,1.6296727115419611,2.296466053812484,2.5959554747376825,2.194704708098141,3.289222361032617,2.418493965057471,2.405044488144569,2.277472972378646,2.1517379786184647,2.2145660573419317,2.3657829550141423,1.5144054964679754,2.135956161141847,3.0787280703319118,2.5025446617948797,1.9983639285374373,2.4844607373338587,3.0101892482535
2062,-0.6809170749203399,3.48229263299076,1.8096553315901807,2.2427624633794707,1.9396768464902483,2.8334194015257306,2.411153155542723,2.491270642551517,2.491270642551517,2.8596822447974564,2.427400110580539,2.0366056340820156,2.7556413560445954,2.856559185347369,2.4773669479920746,3.224540331137638,3.823548686207596,1.6771481665471255,1.536745587363589,2.3003383159052815,2.5835860108262305,2.1916894416328407,3.2374499204013225,2.324631322132442,2.3721344034828573,2.216947083219184,2.2500379214718533,2.089793294867442,2.4773669479920746,1.4133548638619984,2.0285558543291806,3.0483152115502374,2.461781360502677,2.0454013401709625,2.3733111773504034,2.899427635341584
2063,-0.8400201731425958,3.4274688192233116,1.7349644359925662,2.2507219677297505,1.8267672832949817,2.7935475386176996,2.3850899645918835,2.391414093893988,2.391414093893988,2.9254476541809837,2.5639410865988035,2.2790568303708483,2.803845370445357,2.8120267122454377,2.6259197965027234,3.1544804939672604,3.762228588344619,1.5277991729903322,1.5652753105359434,2.4232512500666283,2.649550846108679,2.217816490029494,3.2720818509866456,2.3089183053783136,2.596206209794123,2.091941873344264,2.4258738346984074,1.9633592644716686,2.6259197965027234,1.4028137193964378,1.976317601225303,2.965118154843373,2.4436400801535534,2.190699354038338,2.2358168994070216,2.7030570649886365
2064,-1.1644890988033139,3.348341221120124,1.9298758451469533,2.2942950311588426,1.8142569054737034,2.827635516624056,2.429365033259703,2.376633665751382,2.376633665751382,2.9771414559047913,2.7118647840225174,2.3742043283106002,2.7029758340840058,2.8470870384024494,2.6601035275054237,3.11445099199124,3.8617474554269147,1.4844762623209686,1.5376500551756636,2.439292148051271,2.74522312499895,2.1749133810450925,3.290003338450937,2.401931737218889,2.600961198795133,2.0495768658047613,2.433422592990935,1.9291854024130202,2.6601035275054237,1.4453263879321485,2.149221672866855,2.8455474759480626,2.470074159570791,2.246625132390617,2.1568243718740456,2.399734214523794
2065,-1.4022847089608443,3.3037219195537557,2.1814255909633493,2.4901043640086504,1.841685170278704,2.898760504124575,2.4565177565578633,2.309063487675302,2.309063487675302,3.062170921954089,2.733291876249644,2.276238588998316,2.7023187586077113,2.9824426592088193,2.724514253151388,3.060367042153809,3.785649999269056,1.2868905527885768,1.5060339119577832,2.3487678883357574,2.8026342212654005,2.2790197310096345,3.3360364434976577,2.43180719832607,2.5407452042519107,1.967878561196288,2.481755580200442,1.937267543803058,2.724514253151388,1.4464705326833338,2.249675379877455,2.903782241240798,2.5057915955720507,2.3395548677301825,2.18560848929687,2.2649104622022946
2066,-1.720734449005483,3.2326607420009053,2.5579378260078682,2.704655947788389,1.955107867288448,2.975293783425351,2.5440407225759785,2.296581730738081,2.296581730738081,3.1372169399109255,2.7269609327931645,2.206141125043537,2.6995250841782656,3.0912685296216065,2.701674928123289,2.95077751740701,3.809709227644143,1.218697474681169,1.5689277622128641,2.097446035036681,2.897861242776105,2.0957936748322483,3.3499620885674237,2.370129028846966,2.783639746356716,1.9248196838541496,2.4095910424133864,1.8841785204348251,2.701674928123289,1.6619247961012953,2.3851106632097956,2.8136941289643644,2.357237124324995,2.3614888698654934,2.088121854659357,2.2766655708089556
2067,-2.0286546650658868,3.0550740815226893,2.6744804366756,2.9876852915820997,1.887930599480331,3.116937673091602,2.5641229993980246,2.248294547331747,2.248294547331747,3.1846143830570806,3.075161160448638,2.2266967694421824,2.7504713881034477,3.1616018381652347,2.603250755550103,2.8636784921367613,3.8648053448040223,1.1249375926347986,1.5037648791399205,1.9961721452704855,2.984654766410999,2.240766849756633,3.2584327715078096,2.2939253025922595,3.0742691250290335,1.91851725330061,2.354646989733009,1.8506807932884044,2.603250755550103,1.7854070510797546,2.4431771710714334,2.6490031483109457,2.2584118992648863,2.3871840565568414,2.1071300334123277,2.171016934962174
2068,-1.877969159904749,2.886961800864678,2.9836202708009423,2.905256120291382,1.8763715265604464,3.1332858336824714,2.558555464150794,2.239174348199338,2.239174348199338,3.20353563918031,3.304587405151593,2.220417021153872,2.7025976393103748,3.280925465313342,2.5617868757036346,2.7944705516090953,3.8071872248930245,1.1322321208255477,1.4426077895295584,2.153476342937748,2.8780841320599992,2.2637915124222148,3.3752271301276378,2.2667721715310676,3.1856285468440926,1.8920986960314967,2.319634333151724,1.8556107565364297,2.5617868757036346,1.7790305958875183,2.5265324793271358,2.5830776736685137,2.2028688576817776,2.3743117006345935,2.142207596799921,2.0607811811494057
2069,-1.7596162531736748,2.734748139402681,3.2254849081992063,3.122063584056632,1.9411396724882912,3.11255326343615,2.4045091664968603,2.3028389117527865,2.3028389117527865,3.3080061014943745,3.402642408133278,2.2696804550184018,2.5665262976711087,3.0871606046785547,2.59859849274894,2.6535090634757714,3.7006196193184313,1.1324030864957437,1.4263861112215006,1.8378731856463524,2.863544682976348,2.1111253640396317,3.2428652299348135,2.364993673687732,3.2480219468894385,1.9436463744108108,2.1853058668098755,1.962934611203147,2.59859849274894,1.95919658953982,2.5309264085005174,2.727292239848018,2.1861249609443067,2.549208159813285,2.2766690280938593,1.8723127583356862
2070,-2.1176638866661253,2.835540031872361,3.290595891402427,3.0367186003927507,2.098828889512876,3.1926839007032752,2.4114800327777397,2.321292229766961,2.321292229766961,3.3695251471570007,3.5112614255812784,2.1709530404377047,2.67533222376391,2.9979212105868664,2.5892654311002614,2.6480542386840584,3.6639354158019777,1.1658706009888333,1.350983730012469,2.0455152874259923,2.6978044433405786,1.9557015719532793,3.1661323644614963,2.4400818772508437,3.0773673893367035,1.9660733572654598,2.0083627390760435,1.9752934843983245,2.5892654311002614,1.9875102072816648,2.7068741414953035,2.654626415702428,2.207270976717871,2.603060702054163,2.255041526848465,2.1052235223044584
2071,-2.2489247961566923,2.873646635159887,3.284853461914291,2.7689634036122497,2.0622490039496926,3.175278166975439,2.404246122566297,2.332941282638877,2.332941282638877,3.331031308541375,3.48251477893409,2.109372298508451,2.878272715322261,2.8745926734147065,2.6429714474139647,2.5503306941547716,3.706524878229647,1.0966378975730335,1.4028734158404397,2.003426047333298,2.6613017504172896,1.978472021395858,3.0738103368063343,2.710085457815133,3.1172428379092243,2.0508682968093903,1.7928727266766922,2.0273845506993853,2.6429714474139643,2.030030903080712,2.9514977535529945,2.6259170952362716,2.056528938860564,2.7138354494736054,2.174404813994636,2.267477812222984
2072,-2.9064254073905933,2.6990311982353536,3.3874457561831477,2.765112290367342,1.9345997702426145,3.144142600439333,2.2909271153963973,2.2463947019051993,2.2463947019051993,3.3444205282385253,3.631483424756064,2.1112513282335827,3.0226344158239566,2.949832016271656,2.5509495738938366,2.5713765449998616,3.7223029303452764,1.2381608070453722,1.354166553960524,2.0356742511912076,2.7778726212997515,2.0805995808950946,3.036094106070163,2.9244930106260445,3.197871558532396,2.083567173338583,1.7137542679781417,2.0379206359611786,2.5509495738938366,2.14330117384549,3.132050169814232,2.5977648036772982,2.026679451082658,2.7798467317770705,2.1461239955429585,2.534761531500157
2073,-3.7766109754567543,2.686766400681677,3.491772373167186,2.774154228945271,1.8475863209000194,3.1508960136325457,2.1077801148591697,2.149328257306718,2.149328257306718,3.30317796663334,3.79966278192789,2.1807645980114803,2.946150191891531,3.0964705571258277,2.3810883574603237,2.534255449470571,3.827538252627661,1.2746190339214687,1.210482415323901,2.0565852461290293,2.741860032475437,2.122942709817163,3.0564884303759396,3.064390849879041,3.3134043667245074,2.3244101724476978,1.7035189706251805,1.9557717767011307,2.3810883574603245,2.438634258962076,3.1096162316978186,2.792023351272603,1.9313217442544408,2.909818307574288,2.1445870462406904,2.566914548459182
2074,-4.3120646336816275,2.8181107026009684,3.6417504809563104,2.7406972638137677,1.8573533772104776,3.149025408676845,2.0255592689299284,2.1090653213375177,2.1090653213375177,3.2537380773114712,4.012050402121668,2.245416805578912,2.946133789677809,3.253860728428929,2.445333572568709,2.529517314114098,3.923970155544823,1.303531157548951,1.1410402245481939,1.7529083796599125,2.7466428744793006,2.3414851735721474,3.083940103130365,3.164973333691417,3.2938190341311127,2.5986369913996534,1.598924031143725,1.842995872655265,2.4453335725687095,2.464491978348388,2.806018461929914,2.9137478057482658,1.9231603977482765,3.00550837041533,2.1640416968723586,2.5801189560388864
2075,-4.250634241032392,2.694264595065034,3.4828123498734294,2.7707792128215627,1.9462154999180488,3.295669443440181,1.915110690277435,2.082353252777862,2.082353252777862,3.2798928304477477,3.8310377720470434,2.2602659569393984,3.0651064841246933,3.2208137625455713,2.33644597004209,2.5629799053738975,3.6738214430829217,1.306042784937869,0.9893627639018514,1.4164116863375025,2.678386707534031,2.5962805855134454,2.9724934732955197,3.3853468896065295,3.2913568990671718,2.627865534431866,1.6838366144523542,1.929577761763531,2.33644597004209,2.3176539336524717,2.7424569769757334,2.92386296561202,1.848462912111057,3.0061891502565374,2.1172784505360878,2.6208522589707495
2076,-5.09542835666164,2.6725105770047812,3.480106801733866,2.8418111959288614,1.9839507460122578,3.3528975692645027,2.003434928288888,2.0687972244663024,2.0687972244663024,3.217109372549709,3.9428715321353245,2.4289723515034645,3.12708833849743,3.217545819977634,2.346566056391606,2.6217848170762896,3.380070068204136,1.1901402955764848,0.992483222078367,1.3006619439117932,2.6143237003850435,2.646877158830481,2.940323994248495,3.3415910253582144,3.2952781467879397,2.5707210529671225,1.700041105745846,1.9903428217147847,2.346566056391606,2.2758523812907057,2.592661759761434,2.9851338612640674,1.5898147758258079,3.129924184188365,2.153491708204853,2.8288864793297646
2077,-6.491496458043723,2.7348951949237033,3.41861108636245,2.7775242308920833,2.1290988869990337,3.248337031945544,2.0861929998551,2.068816732021042,2.068816732021042,3.2524554646953967,3.7865924010299685,2.4788770935590323,3.1103811500145597,3.404886896987119,2.3577027801647503,2.5070374993609694,3.087162177685311,1.4847250449542475,0.7554411374104141,1.6193545292247817,2.501638027746933,2.796589826379509,2.743919177967269,3.2754594217552295,3.3084131350859582,2.653555081166883,1.6073642288703207,1.976735669692058,2.3577027801647503,2.321557440372675,2.695362912748013,3.0591642591461556,1.3893413766574407,3.139616741027548,2.222351925894888,2.884499508602945
2078,-5.665619131093964,2.818684120891174,3.1408496797777126,2.79463749384087,2.2645663000165754,3.2928605650319525,1.9367627948640138,2.040464767131981,2.040464767131981,3.2247372079960765,3.8081447562950506,2.448001605914865,3.197604817736594,3.7821976455985955,2.3688067787756744,2.4710058032908915,2.6324588304626455,1.7438003020757646,0.7208750237155982,1.5820646024565206,2.3392722864520663,2.871406126699145,2.6960638926383496,3.3243418465719126,3.0541285875368125,2.3979240841861356,1.5192800300495215,2.15530130235041,2.3688067787756744,2.290409937208081,2.776731185989879,2.978168099970705,1.2390345365076596,3.182965975809437,2.244903915738692,3.0016379419240526
2079,-4.797352708610619,2.8065712445708293,2.9896709812299944,2.682495487219285,2.237883422617035,3.2516289038813757,1.9062920530113805,1.9857047167470634,1.9857047167470634,3.156275115640651,3.796414932321067,2.4491959288963447,3.3290149690842776,3.922303741108194,2.354702813746054,2.4812921222105517,1.9603432015221247,1.9217016807355622,0.7344259083207477,1.7419640617518657,2.303631238054284,3.128832324653765,2.7024138922086647,3.329154936994456,2.9986733708778504,2.443459431949622,1.5710737152161496,2.124458732554807,2.354702813746054,2.5183258487621876,2.6514192370337617,2.911595770488126,1.2017338746951558,3.052772621736493,2.123284389948415,2.8069290152299837
2080,-5.077906452387945,2.6257559282824565,2.7243443105583975,2.7103532392482115,2.2383398138492723,3.217577788856963,2.026882832771553,1.9423021397066098,1.9423021397066098,3.029830668608379,3.6611595189579482,2.3182241632536726,3.304307343301138,4.096648131565799,2.4668814150023692,2.541688274028691,1.1299832122548543,1.9093732973308415,0.7156091782880214,1.8449537143513672,2.2440439566802275,3.2623237376428738,2.609154993050442,3.1742750753168716,2.8549837165322822,2.2319326162826107,1.5213985909363845,2.24552712252196,2.4668814150023692,2.756448548147006,2.3786764111115404,2.951653809654264,1.1467355745301908,3.2009174550727773,2.079894730162596,2.6809939415127158
2081,-5.1153089404728425,2.6831823764649325,2.681724092259764,2.856662572217582,2.1729031264127063,3.1976871711368164,2.053891925539635,1.9196910647901637,1.9196910647901637,2.9952850887077496,3.696816715046852,2.261156364874606,3.1917233822021855,3.9825695292683725,2.5090910644740543,2.6517226711854542,NaN,2.060920211581921,0.667502962644401,2.110573250901158,2.229052584000426,3.2997197652014023,2.575791400388181,3.136466708322711,2.7209322864651573,2.380291908217364,1.5636187191950057,2.415878735842763,2.5090910644740543,2.899864116217061,2.297959565029771,3.1972173375227166,1.0243716788079926,3.250259010484339,2.1493332090415582,2.4605212125882847
2082,-5.920346805568249,2.590425170457658,2.5610018575489413,2.7212879682378155,2.053252657584889,3.181492140277645,1.9518565584769736,1.8876189817469293,1.8876189817469293,2.9595769164842767,3.6126119122814053,2.1940622085071393,2.946711431173291,4.02221731867666,2.4767525152034193,2.7013628120363684,NaN,2.213146141661258,0.7088103223571777,2.3098836164474927,2.205004307523183,3.350729401013457,2.5673629218720055,3.113563069915862,2.7148488527246197,2.658677252124743,1.1061267132972663,2.5011870448110183,2.4767525152034193,3.01264886251042,2.4029956110572837,3.4585604349108876,1.1179029150336468,3.139366985462406,2.019949481858044,2.107604696028909
2083,-7.7215633668792565,2.638140019234809,2.9042675058507395,2.8380792882759067,2.0788211412539495,3.1276032241417564,1.678614703986421,1.9901092500145745,1.9901092500145745,2.8808716367153506,3.848873774203221,2.2956869032817586,2.816239486807492,4.086020155036487,2.634862177958045,2.781807758914769,NaN,2.237392769059312,0.6277618906139425,2.1352141647941036,2.140832149280909,3.4052452445136963,2.4304930804475338,2.9381527675882135,2.7814151162749265,2.840592695981986,0.8144517877469077,2.312216643966997,2.634862177958045,3.1890448927777726,2.5094919761683427,3.485732517164504,1.1215187656323617,3.125795278332259,1.9756245087635773,1.873119715462468
2084,-8.479037715731947,2.7815375989180673,3.0153032426269575,2.7460082416129223,2.070335944742261,3.0650156945129177,1.5405649146894322,2.0261238348106567,2.0261238348106567,2.8457018248212047,3.672953601344311,2.3883303944952465,2.5966002086281432,4.071150346920974,2.636452767116186,2.707817738015532,NaN,2.3894824954858565,0.5962692166251443,2.2817479109621157,2.122997414357344,3.4919498582042108,2.4005062881258508,2.8892027422253745,3.0092325072756605,2.874489207795279,0.5254121613474841,2.165287823561826,2.636452767116186,3.333789767087498,2.6497158058868253,3.7226370447140966,1.1183149445936564,3.214845532597223,1.9036924886386297,1.5485132305288702
2085,-8.750103385874613,2.7074501195144878,3.1831501835875398,2.722748441860055,2.1064402193775758,2.9413666942827494,1.4049532639803415,2.1322642661903157,2.1322642661903157,2.7103616905240706,3.4797244357661903,2.4644346883267727,2.639852703571945,4.054261664680437,2.6310841849956708,2.7444010243129977,NaN,2.531244273155669,0.5982716067625435,1.7683759298105262,2.141006007877764,3.630352040887015,2.4899390071961793,3.048172167591262,3.229712270515407,3.0048193298771206,0.46039321309540826,2.2114900618764515,2.6310841849956708,3.4871446977547267,2.6723264037428813,3.777697289996803,1.1266993668909686,3.424831989746329,1.9900341205890952,1.8943308183562018
2086,-9.114861726202022,2.709306677487119,3.3589258148990724,2.7507576753103926,2.17868391689366,2.8092449319815582,1.1407911767520256,2.2967425517247486,2.2967425517247486,2.6350802431482463,3.3090466052940117,2.365787468000231,2.631503378642991,4.070269385986112,2.5297924930306364,2.7048761301787474,NaN,2.521298713924742,0.5647984035787919,1.4939761102656017,2.101571310019498,3.6539929939610962,2.4598073760021766,3.227604193677193,3.351779027858671,3.108731317819028,0.2828551129311701,2.3437211165046117,2.5297924930306364,3.5313429285098326,2.871020218747792,3.9473786400209003,1.018338562842382,3.724240574925769,2.0002525511049014,1.7716226117762313
